 time from epoch begin (sec) , RRint (sec) , QTint (sec) ,  source data file name = 10-48-45_24_hours_part1_v3.bin ,  epoch start time Format 1 = day 1 ; 22 : 19 : 42  ,  epoch start time Format 2 =  22 : 19 : 42  ,  epoch start time Format 3 = 80382 ,  epoch start time Format 4 = 41457 , 
 7.2800000e-01 , 7.7100000e-01 , 4.6914563e-01 , 
 1.4990000e+00 , 7.6300000e-01 , 4.7223312e-01 , 
 2.2620000e+00 , 7.7800000e-01 , 4.7408563e-01 , 
 3.0400000e+00 , 7.9200000e-01 , 4.7038062e-01 , 
 3.8320000e+00 , 7.8800000e-01 , 4.7424000e-01 , 
 4.6200000e+00 , 7.6100000e-01 , 4.7377687e-01 , 
 5.3810000e+00 , 7.7600000e-01 , 4.6930000e-01 , 
 6.1570000e+00 , 7.7700000e-01 , 4.7748187e-01 , 
 6.9340000e+00 , 7.8600000e-01 , 4.8257625e-01 , 
 7.7200000e+00 , 7.5900000e-01 , 4.6513187e-01 , 
 8.4790000e+00 , 7.7600000e-01 , 4.8628125e-01 , 
 9.2550000e+00 , 7.7500000e-01 , 4.7856250e-01 , 
 1.0030000e+01 , 7.6400000e-01 , 4.7593812e-01 , 
 1.0794000e+01 , 7.7600000e-01 , 4.8319375e-01 , 
 1.1570000e+01 , 7.9800000e-01 , 4.7948875e-01 , 
 1.2368000e+01 , 8.1300000e-01 , 4.8134125e-01 , 
 1.3181000e+01 , 7.9300000e-01 , 4.8211313e-01 , 
 1.3974000e+01 , 8.1600000e-01 , 4.8134125e-01 , 
 1.4790000e+01 , 8.4100000e-01 , 4.8288500e-01 , 
 1.5631000e+01 , 8.3600000e-01 , 4.8319375e-01 , 
 1.6467000e+01 , 7.9600000e-01 , 4.8211313e-01 , 
 1.7263000e+01 , 8.0800000e-01 , 4.8550938e-01 , 
 1.8071000e+01 , 8.1600000e-01 , 4.7485750e-01 , 
 1.8887000e+01 , 7.8600000e-01 , 4.7763625e-01 , 
 1.9673000e+01 , 7.9200000e-01 , 4.7516625e-01 , 
 2.0465000e+01 , 7.9500000e-01 , 4.8859687e-01 , 
 2.1260000e+01 , 7.7600000e-01 , 4.7238750e-01 , 
 2.2036000e+01 , 8.0200000e-01 , 4.6806500e-01 , 
 2.2838000e+01 , 8.1400000e-01 , 4.7501187e-01 , 
 2.3652000e+01 , 8.3700000e-01 , 4.7871688e-01 , 
 2.4489000e+01 , 7.9800000e-01 , 4.8288500e-01 , 
 2.5287000e+01 , 7.8500000e-01 , 4.8365687e-01 , 
 2.6072000e+01 , 7.9300000e-01 , 4.8103250e-01 , 
 2.6865000e+01 , 7.9200000e-01 , 4.8844250e-01 , 
 2.7657000e+01 , 7.8257733e-01 , 4.8247088e-01 , 
 2.8462000e+01 , 7.7300000e-01 , 4.7640125e-01 , 
 2.9235000e+01 , 7.8700000e-01 , 4.7948875e-01 , 
 3.0022000e+01 , 7.9400000e-01 , 4.6760187e-01 , 
 3.0816000e+01 , 7.9600843e-01 , 4.6853203e-01 , 
 3.1608000e+01 , 7.9801180e-01 , 4.6945984e-01 , 
 3.2383000e+01 , 7.9997218e-01 , 4.7036774e-01 , 
 3.3165000e+01 , 8.0195025e-01 , 4.7128384e-01 , 
 3.4729000e+01 , 8.0590641e-01 , 4.7311603e-01 , 
 3.5508000e+01 , 8.0787690e-01 , 4.7402861e-01 , 
 3.6315000e+01 , 8.0991821e-01 , 4.7497400e-01 , 
 3.7138000e+01 , 8.1200000e-01 , 4.7593812e-01 , 
 3.7950000e+01 , 8.1300870e-01 , 4.7453667e-01 , 
 3.8748000e+01 , 8.1400000e-01 , 4.7315937e-01 , 
 3.9562000e+01 , 8.2800000e-01 , 4.7871688e-01 , 
 4.0390000e+01 , 8.3700000e-01 , 4.7856250e-01 , 
 4.1227000e+01 , 8.1800000e-01 , 4.7439437e-01 , 
 4.2045000e+01 , 8.3400000e-01 , 4.7686438e-01 , 
 4.2879000e+01 , 8.5200000e-01 , 4.8875125e-01 , 
 4.3731000e+01 , 8.6800000e-01 , 5.0079250e-01 , 
 4.4599000e+01 , 8.6083491e-01 , 4.9289170e-01 , 
 4.5439000e+01 , 8.5390094e-01 , 4.8524577e-01 , 
 4.6275000e+01 , 8.4700000e-01 , 4.7763625e-01 , 
 4.7122000e+01 , 8.4600000e-01 , 4.8535500e-01 , 
 4.7968000e+01 , 8.3320508e-01 , 4.7532091e-01 , 
 4.8775000e+01 , 8.2100000e-01 , 4.6574937e-01 , 
 4.9596000e+01 , 8.0500000e-01 , 4.8659000e-01 , 
 5.0401000e+01 , 8.1200000e-01 , 4.7825375e-01 , 
 5.1213000e+01 , 8.1300000e-01 , 4.7825375e-01 , 
 5.2026000e+01 , 7.9800000e-01 , 4.7485750e-01 , 
 5.2824000e+01 , 8.1100000e-01 , 4.8103250e-01 , 
 5.3635000e+01 , 8.1000000e-01 , 4.7362250e-01 , 
 5.4445000e+01 , 7.9800000e-01 , 4.7362250e-01 , 
 5.5243000e+01 , 7.7200000e-01 , 4.7686437e-01 , 
 5.6015000e+01 , 7.6800000e-01 , 4.8412000e-01 , 
 5.6783000e+01 , 7.5000000e-01 , 5.0264500e-01 , 
 5.7533000e+01 , 7.5500000e-01 , 4.7933438e-01 , 
 5.8288000e+01 , 7.5525302e-01 , 4.8144358e-01 , 
 5.9037000e+01 , 7.5550402e-01 , 4.8353602e-01 , 
 5.9771000e+01 , 7.5575000e-01 , 4.8558656e-01 , 
 6.0517000e+01 , 7.5600000e-01 , 4.8767062e-01 , 
 6.1273000e+01 , 7.5401053e-01 , 4.8467616e-01 , 
 6.2037000e+01 , 7.5200000e-01 , 4.8165000e-01 , 
 6.2789000e+01 , 7.6300000e-01 , 4.9322812e-01 , 
 6.3552000e+01 , 7.7400000e-01 , 4.8890563e-01 , 
 6.4326000e+01 , 7.7000000e-01 , 4.8211312e-01 , 
 6.5096000e+01 , 7.6000000e-01 , 4.6821937e-01 , 
 6.5856000e+01 , 7.7200000e-01 , 4.8458313e-01 , 
 6.6628000e+01 , 7.7700000e-01 , 4.7763625e-01 , 
 6.7405000e+01 , 7.8400000e-01 , 4.7254188e-01 , 
 6.8189000e+01 , 7.9100000e-01 , 4.7871688e-01 , 
 6.8980000e+01 , 7.7600000e-01 , 4.8165000e-01 , 
 6.9756000e+01 , 7.5600000e-01 , 4.6744750e-01 , 
 7.0512000e+01 , 7.5900000e-01 , 4.8072375e-01 , 
 7.1271000e+01 , 7.6300000e-01 , 4.7902563e-01 , 
 7.2034000e+01 , 7.5900000e-01 , 4.9122125e-01 , 
 7.2793000e+01 , 7.5700000e-01 , 4.9322812e-01 , 
 7.3550000e+01 , 7.6300000e-01 , 4.9492625e-01 , 
 7.4313000e+01 , 7.5300000e-01 , 4.8828813e-01 , 
 7.5066000e+01 , 7.5400000e-01 , 4.8427438e-01 , 
 7.5820000e+01 , 7.6600000e-01 , 4.9708750e-01 , 
 7.6586000e+01 , 7.7100000e-01 , 4.8165000e-01 , 
 7.7357000e+01 , 7.6300000e-01 , 4.7655563e-01 , 
 7.8120000e+01 , 7.8600000e-01 , 4.8087812e-01 , 
 7.8906000e+01 , 8.0300000e-01 , 4.9199313e-01 , 
 7.9709000e+01 , 7.8600000e-01 , 4.8767062e-01 , 
 8.0495000e+01 , 7.8700000e-01 , 4.8134125e-01 , 
 8.1282000e+01 , 8.1300000e-01 , 4.8412000e-01 , 
 8.2095000e+01 , 8.2400000e-01 , 4.9739625e-01 , 
 8.2919000e+01 , 7.9700000e-01 , 4.8211312e-01 , 
 8.3716000e+01 , 8.0400000e-01 , 4.8427437e-01 , 
 8.4520000e+01 , 8.1200000e-01 , 4.9708750e-01 , 
 8.5332000e+01 , 8.0300000e-01 , 4.9307375e-01 , 
 8.6135000e+01 , 7.8000000e-01 , 4.8458313e-01 , 
 8.6915000e+01 , 7.8600000e-01 , 4.8180437e-01 , 
 8.7701000e+01 , 7.8000000e-01 , 4.9307375e-01 , 
 8.8481000e+01 , 7.7600000e-01 , 4.7686437e-01 , 
 8.9257000e+01 , 7.6500000e-01 , 4.8381125e-01 , 
 9.0022000e+01 , 7.7200000e-01 , 4.9075813e-01 , 
 9.0794000e+01 , 7.7400000e-01 , 4.8303937e-01 , 
 9.1568000e+01 , 7.4000000e-01 , 4.8427437e-01 , 
 9.2308000e+01 , 6.9800000e-01 , 4.7038062e-01 , 
 9.3006000e+01 , 6.7954588e-01 , 4.7297811e-01 , 
 9.3594000e+01 , 6.6400000e-01 , 4.7516625e-01 , 
 9.4258000e+01 , 6.8700000e-01 , 4.8442875e-01 , 
 9.4945000e+01 , 7.4100000e-01 , 4.7362250e-01 , 
 9.5686000e+01 , 7.9500000e-01 , 4.8350250e-01 , 
 9.6481000e+01 , 8.2400000e-01 , 4.8257625e-01 , 
 9.7305000e+01 , 8.0000000e-01 , 4.8365687e-01 , 
 9.8105000e+01 , 8.2600000e-01 , 4.8303937e-01 , 
 9.8931000e+01 , 8.3100000e-01 , 4.9183875e-01 , 
 9.9762000e+01 , 8.3200000e-01 , 4.8967750e-01 , 
 1.0059400e+02 , 8.0500000e-01 , 4.8010625e-01 , 
 1.0139900e+02 , 8.1400000e-01 , 4.9106688e-01 , 
 1.0221300e+02 , 8.1400000e-01 , 4.8520062e-01 , 
 1.0302700e+02 , 8.1400000e-01 , 4.8396563e-01 , 
 1.0384100e+02 , 7.9500000e-01 , 4.7331375e-01 , 
 1.0463600e+02 , 8.0700000e-01 , 4.7871687e-01 , 
 1.0544300e+02 , 8.0900000e-01 , 4.8165000e-01 , 
 1.0625200e+02 , 8.1300000e-01 , 4.8288500e-01 , 
 1.0706500e+02 , 7.9400000e-01 , 4.8535500e-01 , 
 1.0785900e+02 , 7.9300000e-01 , 4.8087812e-01 , 
 1.0865200e+02 , 8.0200000e-01 , 4.9214750e-01 , 
 1.0945400e+02 , 8.1100000e-01 , 4.7995188e-01 , 
 1.1026500e+02 , 7.9300000e-01 , 4.8195875e-01 , 
 1.1105800e+02 , 7.9300000e-01 , 4.8134125e-01 , 
 1.1185100e+02 , 7.9200000e-01 , 4.7995187e-01 , 
 1.1264300e+02 , 8.0100000e-01 , 4.8736187e-01 , 
 1.1344400e+02 , 7.9900000e-01 , 4.7871688e-01 , 
 1.1424300e+02 , 8.0000000e-01 , 4.7825375e-01 , 
 1.1504300e+02 , 8.0800000e-01 , 4.7424000e-01 , 
 1.1585100e+02 , 8.2400000e-01 , 4.8427438e-01 , 
 1.1667500e+02 , 8.3800000e-01 , 4.8334812e-01 , 
 1.1751300e+02 , 8.1400000e-01 , 4.8427438e-01 , 
 1.1832700e+02 , 8.1200000e-01 , 4.7562937e-01 , 
 1.1913900e+02 , 8.2500000e-01 , 4.8319375e-01 , 
