 time from epoch begin (sec) , RRint (sec) , QTint (sec) ,  source data file name = 11-03-38_24_hours_part2_v3.bin ,  epoch start time Format 1 = day 2 ; 00 : 13 : 37  ,  epoch start time Format 2 =  24 : 13 : 37  ,  epoch start time Format 3 = 87217 ,  epoch start time Format 4 = 47400 , 
 6.9900000e-01 , 7.9100000e-01 , 5.5282500e-01 , 
 1.4900000e+00 , 7.9700000e-01 , 5.5424250e-01 , 
 2.2870000e+00 , 8.0300000e-01 , 5.5530562e-01 , 
 3.0900000e+00 , 7.9700000e-01 , 5.5636875e-01 , 
 3.8870000e+00 , 7.9625421e-01 , 5.5421039e-01 , 
 5.4440000e+00 , 7.9479726e-01 , 5.4999387e-01 , 
 6.2960000e+00 , 7.9400000e-01 , 5.4768656e-01 , 
 7.0900000e+00 , 7.8900000e-01 , 5.6310188e-01 , 
 7.8790000e+00 , 7.8800000e-01 , 5.6168437e-01 , 
 8.6670000e+00 , 7.9400000e-01 , 5.5955813e-01 , 
 9.4610000e+00 , 7.9600000e-01 , 5.7125250e-01 , 
 1.0257000e+01 , 8.0100000e-01 , 5.6770875e-01 , 
 1.1058000e+01 , 8.0200000e-01 , 5.6646844e-01 , 
 1.1860000e+01 , 8.0100000e-01 , 5.6487375e-01 , 
 1.2661000e+01 , 8.0400000e-01 , 5.4999000e-01 , 
 1.3465000e+01 , 8.0500000e-01 , 5.5069875e-01 , 
 1.4270000e+01 , 7.9500000e-01 , 5.5796344e-01 , 
 1.5065000e+01 , 7.9474984e-01 , 5.5774181e-01 , 
 1.6603000e+01 , 7.9426589e-01 , 5.5731306e-01 , 
 1.7448000e+01 , 7.9400000e-01 , 5.5707750e-01 , 
 1.8242000e+01 , 7.9700000e-01 , 5.7337875e-01 , 
 1.9039000e+01 , 8.0200000e-01 , 5.5778625e-01 , 
 1.9841000e+01 , 7.9700000e-01 , 5.5176187e-01 , 
 2.0638000e+01 , 7.9900000e-01 , 5.5247062e-01 , 
 2.1437000e+01 , 8.0300000e-01 , 5.5300219e-01 , 
 2.2240000e+01 , 8.0200000e-01 , 5.4874969e-01 , 
 2.3042000e+01 , 7.9600000e-01 , 5.6363344e-01 , 
 2.3838000e+01 , 7.8600000e-01 , 5.5849500e-01 , 
 2.4624000e+01 , 7.8900000e-01 , 5.5300219e-01 , 
 2.5413000e+01 , 7.9400000e-01 , 5.5441969e-01 , 
 2.6207000e+01 , 7.8300000e-01 , 5.5902656e-01 , 
 2.6990000e+01 , 7.9400000e-01 , 5.6629125e-01 , 
 2.7784000e+01 , 7.9300000e-01 , 5.5016719e-01 , 
 2.8577000e+01 , 8.0000000e-01 , 5.5282500e-01 , 
