 time from epoch begin (sec) , RRint (sec) , QTint (sec) ,  source data file name = 11-03-38_8_hours_part2_v2.bin ,  epoch start time Format 1 = day 1 ; 12 : 33 : 38  ,  epoch start time Format 2 =  12 : 33 : 38  ,  epoch start time Format 3 = 45218 ,  epoch start time Format 4 = 5400 , 
 7.2300000e-01 , 8.0500000e-01 , 5.8929375e-01 , 
 1.5280000e+00 , 8.0300000e-01 , 5.8280781e-01 , 
 2.3310000e+00 , 8.0400000e-01 , 5.8595812e-01 , 
 3.1350000e+00 , 8.1400000e-01 , 5.9114688e-01 , 
 3.9490000e+00 , 8.1600000e-01 , 5.9540906e-01 , 
 4.7650000e+00 , 8.1524584e-01 , 5.9112324e-01 , 
 6.3780000e+00 , 8.1375508e-01 , 5.8265139e-01 , 
 7.1950000e+00 , 8.1300000e-01 , 5.7836031e-01 , 
 8.0080000e+00 , 8.1300000e-01 , 6.2932125e-01 , 
 8.8210000e+00 , 8.1148822e-01 , 6.2356259e-01 , 
 1.0435000e+01 , 8.0848698e-01 , 6.1213026e-01 , 
 1.2049000e+01 , 8.0548574e-01 , 6.0069793e-01 , 
 1.2848000e+01 , 8.0400000e-01 , 5.9503844e-01 , 
 1.3652000e+01 , 8.1300000e-01 , 6.1542281e-01 , 
 1.4465000e+01 , 8.1600000e-01 , 6.0893688e-01 , 
 1.5281000e+01 , 8.1400000e-01 , 6.0986344e-01 , 
 1.6095000e+01 , 8.1300000e-01 , 6.0578656e-01 , 
 1.6908000e+01 , 8.1400000e-01 , 6.0022719e-01 , 
 1.7722000e+01 , 8.1400000e-01 , 6.1301375e-01 , 
 1.8536000e+01 , 8.0900000e-01 , 6.1672000e-01 , 
 1.9345000e+01 , 8.0800000e-01 , 5.9707688e-01 , 
 2.0153000e+01 , 8.0800000e-01 , 5.9781813e-01 , 
 2.0961000e+01 , 8.0400000e-01 , 6.1838781e-01 , 
 2.1765000e+01 , 8.0300000e-01 , 6.1523750e-01 , 
 2.2568000e+01 , 8.0300000e-01 , 6.0245094e-01 , 
 2.3371000e+01 , 8.1200000e-01 , 6.0004188e-01 , 
 2.4183000e+01 , 8.1500000e-01 , 6.2413250e-01 , 
 2.4998000e+01 , 8.1700000e-01 , 6.2580031e-01 , 
 2.5815000e+01 , 8.1500000e-01 , 6.0041250e-01 , 
 2.6630000e+01 , 8.1600000e-01 , 6.0708375e-01 , 
 2.7446000e+01 , 8.1600000e-01 , 6.1449625e-01 , 
 2.8262000e+01 , 8.1300000e-01 , 6.2876531e-01 , 
 2.9075000e+01 , 8.1000000e-01 , 6.2042625e-01 , 
 2.9885000e+01 , 8.0900000e-01 , 5.9374125e-01 , 
 3.0694000e+01 , 8.0900000e-01 , 6.1004875e-01 , 
 3.1503000e+01 , 8.1000000e-01 , 6.1746125e-01 , 
 3.2313000e+01 , 8.1000000e-01 , 6.2413250e-01 , 
 3.3123000e+01 , 8.1100000e-01 , 6.1134594e-01 , 
 3.3934000e+01 , 8.1900000e-01 , 6.0578656e-01 , 
 3.4753000e+01 , 8.1800000e-01 , 6.0893687e-01 , 
 3.5571000e+01 , 8.1700000e-01 , 6.0634250e-01 , 
 3.6388000e+01 , 8.1300000e-01 , 6.1153125e-01 , 
 3.7201000e+01 , 8.1000000e-01 , 6.0041250e-01 , 
 3.8011000e+01 , 8.1100000e-01 , 6.0856625e-01 , 
 3.8822000e+01 , 8.0800000e-01 , 6.2265000e-01 , 
 3.9630000e+01 , 8.0600000e-01 , 6.2728281e-01 , 
 4.0436000e+01 , 8.0200000e-01 , 5.9911531e-01 , 
 4.1238000e+01 , 8.0500000e-01 , 6.0763969e-01 , 
 4.2043000e+01 , 8.0600000e-01 , 6.1894375e-01 , 
 4.2849000e+01 , 8.1300000e-01 , 6.3043313e-01 , 
 4.3662000e+01 , 8.1500000e-01 , 6.0263625e-01 , 
 4.4477000e+01 , 8.1600000e-01 , 6.1412563e-01 , 
 4.5293000e+01 , 8.1100000e-01 , 6.0801031e-01 , 
 4.6104000e+01 , 8.1400000e-01 , 6.2339125e-01 , 
 4.6918000e+01 , 8.1200000e-01 , 6.1116063e-01 , 
 4.7730000e+01 , 8.1200000e-01 , 6.0875156e-01 , 
 4.8542000e+01 , 8.1200000e-01 , 6.1690531e-01 , 
 4.9354000e+01 , 8.0600000e-01 , 6.1468156e-01 , 
 5.0160000e+01 , 8.0200000e-01 , 6.1597875e-01 , 
 5.0962000e+01 , 8.0300000e-01 , 5.9837406e-01 , 
 5.1765000e+01 , 8.0500000e-01 , 6.0226563e-01 , 
 5.2570000e+01 , 8.0800000e-01 , 6.1041937e-01 , 
 5.3378000e+01 , 8.1000000e-01 , 6.0763969e-01 , 
 5.4188000e+01 , 8.1200000e-01 , 6.0022719e-01 , 
 5.5000000e+01 , 8.1300000e-01 , 6.0782500e-01 , 
 5.5813000e+01 , 8.1600000e-01 , 6.1301375e-01 , 
 5.6629000e+01 , 8.1500000e-01 , 6.1282844e-01 , 
 5.7444000e+01 , 8.1200000e-01 , 6.0319219e-01 , 
 5.8256000e+01 , 8.1300000e-01 , 6.0634250e-01 , 
 5.9069000e+01 , 8.1200000e-01 , 6.1634937e-01 , 
 5.9881000e+01 , 8.0500000e-01 , 6.1931438e-01 , 
 6.0686000e+01 , 8.1000000e-01 , 5.9893000e-01 , 
 6.1496000e+01 , 8.0700000e-01 , 6.0263625e-01 , 
 6.2303000e+01 , 8.0714198e-01 , 6.0037357e-01 , 
 6.3929000e+01 , 8.0742804e-01 , 5.9581457e-01 , 
 6.6369000e+01 , 8.0785732e-01 , 5.8897327e-01 , 
 6.7180000e+01 , 8.0800000e-01 , 5.8669938e-01 , 
 6.7988000e+01 , 8.1400000e-01 , 5.7947219e-01 , 
 6.8802000e+01 , 8.0900000e-01 , 6.1764656e-01 , 
 6.9611000e+01 , 8.1000000e-01 , 6.0245094e-01 , 
 7.0421000e+01 , 8.0600000e-01 , 5.9003500e-01 , 
 7.1227000e+01 , 8.0500000e-01 , 5.7873094e-01 , 
 7.2032000e+01 , 8.0500000e-01 , 5.9707688e-01 , 
 7.2837000e+01 , 8.1000000e-01 , 6.0504531e-01 , 
 7.3647000e+01 , 8.1200000e-01 , 5.9485312e-01 , 
 7.4459000e+01 , 8.1200000e-01 , 5.8725531e-01 , 
 7.5271000e+01 , 8.1600000e-01 , 6.0763969e-01 , 
 7.6087000e+01 , 8.1000000e-01 , 6.1709062e-01 , 
 7.6897000e+01 , 8.1000000e-01 , 6.1228289e-01 , 
 7.8524000e+01 , 8.1000000e-01 , 6.0262586e-01 , 
 7.9334000e+01 , 8.1000000e-01 , 5.9781813e-01 , 
 8.0144000e+01 , 8.0800000e-01 , 6.0041250e-01 , 
 8.0952000e+01 , 8.0900000e-01 , 6.0597187e-01 , 
 8.1761000e+01 , 8.0500000e-01 , 5.7372750e-01 , 
 8.2566000e+01 , 8.0100000e-01 , 5.8929375e-01 , 
 8.3367000e+01 , 8.0071701e-01 , 5.8950352e-01 , 
 8.4995000e+01 , 8.0014185e-01 , 5.8992986e-01 , 
 8.5807000e+01 , 7.9985497e-01 , 5.9014250e-01 , 
 9.0717000e+01 , 7.9812030e-01 , 5.9142833e-01 , 
 9.3087000e+01 , 7.9728299e-01 , 5.9204898e-01 , 
 9.3888000e+01 , 7.9700000e-01 , 5.9225875e-01 , 
 9.4685000e+01 , 8.0019981e-01 , 5.9317100e-01 , 
 9.6314000e+01 , 8.0673996e-01 , 5.9503558e-01 , 
 9.7126000e+01 , 8.1000000e-01 , 5.9596500e-01 , 
 9.7936000e+01 , 8.1400000e-01 , 6.0004187e-01 , 
 9.8750000e+01 , 8.1100000e-01 , 6.0059781e-01 , 
 9.9561000e+01 , 8.1200000e-01 , 5.9207344e-01 , 
 1.0037300e+02 , 8.0500000e-01 , 5.8039875e-01 , 
 1.0117800e+02 , 8.0800000e-01 , 5.8206656e-01 , 
 1.0198600e+02 , 8.0200000e-01 , 5.7761906e-01 , 
 1.0278800e+02 , 8.0300000e-01 , 5.8039875e-01 , 
 1.0359100e+02 , 8.0400000e-01 , 5.7743375e-01 , 
 1.0439500e+02 , 8.0500000e-01 , 5.8336375e-01 , 
 1.0520000e+02 , 8.1200000e-01 , 5.8744062e-01 , 
 1.0601200e+02 , 8.1500000e-01 , 5.9207344e-01 , 
 1.0682700e+02 , 8.1300000e-01 , 5.7928687e-01 , 
